코스명,산이름,유형설명,최고고도_m,누적상승_m,편도거리_km,총거리_km,예상시간_분,예상시간,출발_lat,출발_lon,도착_lat,도착_lon,난이도,세부난이도,난이도점수,관광인프라점수,주차장_접근성점수,정류장_접근성점수,코스수,가중치,매력종합점수,전망,힐링,사진,등산로,성취감,계절매력,특출매력,특출점수,주차장거리_m,정류장거리_m,위치,주차장명,정류장명,Cluster
금오산_07,금오산,등하산_원점회귀,553.9,628.5479999999998,8.36,8.36,214,3시간 34분,36.071311,128.338182,36.071921,128.346569,초급,초급3,175.65,6.4,10,10.0,15,0.2581988897471611,7.2,7.8,7.0,7.5,6.6,6.9,7.5,전망,7.8,298.0,54.7,경상북도 구미시,북삼인평스포츠공원 주차장1,인평초등학교,3
금오산_08,금오산,등하산_횡단,548.8,508.6600000000001,8.39,8.39,200,3시간 20분,36.100821,128.354917,36.103195,128.337288,초급,초급1,131.91,7.0,10,10.0,15,0.2581988897471611,7.2,7.8,7.0,7.5,6.6,6.9,7.5,전망,7.8,285.0,158.4,경상북도 구미시,사곡역 주차장,이편한세상 금오파크후문건너,3
금오산_09,금오산,등하산_원점회귀,972.6,773.489,7.19,7.19,219,3시간 39분,36.071193,128.314138,36.073567,128.318774,중급,중급1,180.7,6.0,2,2.0,15,0.2581988897471611,7.2,7.8,7.0,7.5,6.6,6.9,7.5,전망,7.8,1564.0,1567.2,경상북도 구미시,금오동천공영주차장,숭오3리마을회관,5
금오산_10,금오산,등하산_원점회귀,1003.6,829.9680000000001,10.49,10.49,281,4시간 41분,36.075859,128.265244,36.076655,128.265835,중급,중급3,226.09,4.6,0,8.0,15,0.2581988897471611,7.2,7.8,7.0,7.5,6.6,6.9,7.5,전망,7.8,,416.6,경상북도 구미시,,부상1리,5
금오산_11,금오산,등하산_원점회귀,732.0,604.7860000000001,10.0,10.0,244,4시간 04분,36.126791,128.329366,36.123763,128.326828,초급,초급2,157.03,7.0,10,10.0,15,0.2581988897471611,7.2,7.8,7.0,7.5,6.6,6.9,7.5,전망,7.8,131.0,245.8,경상북도 구미시,구미역 후면광장 지하주차장,경북교육청도서관건너,3
금오산_12,금오산,등하산_원점회귀,496.0,516.8599999999999,8.56,8.56,206,3시간 26분,36.094965,128.352185,36.103968,128.357086,초급,초급1,134.31,6.9,10,10.0,15,0.2581988897471611,7.2,7.8,7.0,7.5,6.6,6.9,7.5,전망,7.8,309.0,138.2,경상북도 구미시,구미시민방위교육장 주차장,사곡고등학교건너,3
금오산_13,금오산,등하산_횡단,366.5,408.5610000000001,8.27,8.27,188,3시간 08분,36.104048,128.334707,36.116657,128.338801,초급,초급1,117.37,7.0,5,10.0,15,0.2581988897471611,7.2,7.8,7.0,7.5,6.6,6.9,7.5,전망,7.8,914.0,9.4,경상북도 구미시,금오산 형곡전망대 주차장,시영아파트,3
금오산_14,금오산,등하산_원점회귀,998.1,966.025,10.2,10.2,296,4시간 56분,36.079204,128.321897,36.073484,128.318422,중급,중급3,240.52,6.2,2,2.0,15,0.2581988897471611,7.2,7.8,7.0,7.5,6.6,6.9,7.5,전망,7.8,1942.0,1469.1,경상북도 구미시,북삼인평스포츠공원 주차장2,숭오리종점출발,5
금오산_15,금오산,등하산_횡단,991.1,758.182,8.64,8.64,253,4시간 13분,36.100055,128.325633,36.112598,128.315241,중급,중급1,196.11,6.7,10,5.0,15,0.2581988897471611,7.2,7.8,7.0,7.5,6.6,6.9,7.5,전망,7.8,16.0,921.7,경상북도 구미시,금오산 형곡전망대 주차장,시영아파트,3
금정산_01,금정산,등하산_원점회귀,833.0,947.0,9.88,9.88,295,4시간 55분,35.250773,129.055724,35.250105,129.041821,중급,중급3,234.38,6.7,10,10.0,37,0.1643989873053573,7.3,8.1,7.1,7.5,7.0,6.9,7.1,전망,8.1,112.0,42.4,부산광역시 금정구,헤이든신씨어 주차장,본동집,3
금정산_02,금정산,등하산_횡단,766.0,1218.0,10.54,10.54,336,5시간 36분,35.332529,129.03991,35.27389,129.092436,상급,상급2,274.54,6.6,10,10.0,37,0.1643989873053573,7.3,8.1,7.1,7.5,7.0,6.9,7.1,전망,8.1,227.0,13.3,부산광역시 금정구,노상공영주차장,다방삼거리,3
금정산_03,금정산,등하산_횡단,825.0,892.0,7.75,7.75,254,4시간 14분,35.281994,129.073004,35.281507,129.086417,중급,중급1,201.46,6.4,10,10.0,37,0.1643989873053573,7.3,8.1,7.1,7.5,7.0,6.9,7.1,전망,8.1,31.0,44.5,부산광역시 금정구,범어사 주차장,범어사주차장,3
금정산_04,금정산,등하산_횡단,666.0,917.0,8.01,8.01,255,4시간 15분,35.213587,129.024885,35.2274,129.077855,중급,중급2,207.67,7.2,10,10.0,37,0.1643989873053573,7.3,8.1,7.1,7.5,7.0,6.9,7.1,전망,8.1,292.0,13.4,부산광역시 금정구,남산정공영주차장,남산정역2번출구,3
금정산_05,금정산,등하산_횡단,666.0,910.0,6.25,6.25,214,3시간 34분,35.234797,129.014702,35.244428,129.055817,중급,중급3,228.42,6.8,10,10.0,37,0.1643989873053573,7.3,8.1,7.1,7.5,7.0,6.9,7.1,전망,8.1,143.0,62.9,부산광역시 금정구,현대주차장,와석교차로(화명역),3
금정산_06,금정산,등하산_횡단,710.0,634.0,6.75,6.75,203,3시간 23분,35.243277,129.06435,35.279404,129.073673,초급,초급2,158.51,6.8,10,10.0,37,0.1643989873053573,7.3,8.1,7.1,7.5,7.0,6.9,7.1,전망,8.1,81.0,13.3,부산광역시 금정구,동문주차장,동문,3
금정산_07,금정산,등하산_횡단,734.0,901.0,7.8,7.8,245,4시간 05분,35.250535,129.049471,35.235625,129.013571,중급,중급2,203.13,6.7,10,10.0,37,0.1643989873053573,7.3,8.1,7.1,7.5,7.0,6.9,7.1,전망,8.1,340.0,40.2,부산광역시 금정구,다인주차장,연수암,3
금정산_08,금정산,등하산_횡단,777.0,932.0,6.13,6.13,219,3시간 39분,35.28255,129.018953,35.283706,129.071432,중급,중급3,228.94,6.3,10,10.0,37,0.1643989873053573,7.3,8.1,7.1,7.5,7.0,6.9,7.1,전망,8.1,357.0,234.8,부산광역시 금정구,호포역 주차장,호포역,3
금정산_09,금정산,등하산_원점회귀,547.0,774.0,6.42,6.42,211,3시간 31분,35.230437,129.076429,35.230828,129.075271,초급,초급3,170.81,7.2,5,10.0,37,0.1643989873053573,7.3,8.1,7.1,7.5,7.0,6.9,7.1,전망,8.1,847.0,37.1,부산광역시 금정구,금강공원 공영주차장,광명사,3
금정산_10,금정산,등하산_횡단,600.0,905.0,6.74,6.74,232,3시간 52분,35.247937,129.091082,35.265572,129.085158,중급,중급3,236.55,6.7,10,10.0,37,0.1643989873053573,7.3,8.1,7.1,7.5,7.0,6.9,7.1,전망,8.1,77.0,17.4,부산광역시 금정구,구서역 공영주차장,구서역3번출구,3
금정산_11,금정산,등하산_원점회귀,740.0,935.0,7.02,7.02,247,4시간 07분,35.27918,129.073331,35.281392,129.079389,상급,상급1,245.39,6.5,10,10.0,37,0.1643989873053573,7.3,8.1,7.1,7.5,7.0,6.9,7.1,전망,8.1,134.0,24.2,부산광역시 금정구,범어사 상마공영주차장,상마마을.범어사박물관,3
금정산_12,금정산,등하산_원점회귀,667.0,948.0,7.39,7.39,253,4시간 13분,35.213183,129.036792,35.213059,129.03739,상급,상급1,253.51,7.1,10,10.0,37,0.1643989873053573,7.3,8.1,7.1,7.5,7.0,6.9,7.1,전망,8.1,177.0,29.1,부산광역시 금정구,물소리공원 공영주차장,만덕교차로(만덕역),3
금정산_13,금정산,등하산_횡단,790.0,1023.0,7.28,7.28,258,4시간 18분,35.284472,129.01992,35.266719,129.020595,상급,상급2,261.38,6.2,10,10.0,37,0.1643989873053573,7.3,8.1,7.1,7.5,7.0,6.9,7.1,전망,8.1,310.0,340.6,부산광역시 금정구,호포역 주차장,호포마을,3
금정산_14,금정산,등하산_원점회귀,541.0,811.0,6.33,6.33,217,3시간 37분,35.242213,129.062321,35.242382,129.062334,중급,중급2,217.01,7.0,10,10.0,37,0.1643989873053573,7.3,8.1,7.1,7.5,7.0,6.9,7.1,전망,8.1,144.0,52.8,부산광역시 금정구,동문주차장,남문,3
금정산_15,금정산,등하산_횡단,636.0,895.0,6.77,6.77,238,3시간 58분,35.29684,129.084075,35.283885,129.091015,중급,중급3,235.77,6.2,2,10.0,37,0.1643989873053573,7.3,8.1,7.1,7.5,7.0,6.9,7.1,전망,8.1,1696.0,12.1,부산광역시 금정구,부산종합버스터미널 주차장,녹동마을,5
금정산_16,금정산,등하산_횡단,503.0,899.0,8.69,8.69,279,4시간 39분,35.283852,129.071531,35.3179,129.029957,중급,중급2,214.17,6.6,10,10.0,37,0.1643989873053573,7.3,8.1,7.1,7.5,7.0,6.9,7.1,전망,8.1,125.0,130.4,부산광역시 금정구,범어사 1주차장,범어사매표소,3
금정산_17,금정산,등하산_횡단,774.0,1174.0,10.14,10.14,343,5시간 43분,35.285727,129.06932,35.303609,129.025048,상급,상급2,264.37,6.5,10,8.0,37,0.1643989873053573,7.3,8.1,7.1,7.5,7.0,6.9,7.1,전망,8.1,77.0,415.4,부산광역시 금정구,범어사 5주차장,범어사매표소,3
금정산_18,금정산,등하산_원점회귀,496.0,1139.0,5.96,5.96,259,4시간 19분,35.219687,129.076156,35.223184,129.077196,상급,상급1,249.55,7.4,10,10.0,37,0.1643989873053573,7.3,8.1,7.1,7.5,7.0,6.9,7.1,전망,8.1,84.0,38.0,부산광역시 금정구,금강공원 주차장,금강공원,3
금정산_19,금정산,등하산_원점회귀,664.0,719.0,4.88,4.88,179,2시간 59분,35.219303,129.041015,35.220512,129.041752,중급,중급1,179.41,7.1,8,10.0,37,0.1643989873053573,7.3,8.1,7.1,7.5,7.0,6.9,7.1,전망,8.1,604.0,180.2,부산광역시 금정구,물소리공원 공영주차장,상학초등학교,3
금정산_20,금정산,등하산_횡단,636.0,784.0,5.63,5.63,193,3시간 13분,35.236041,129.021294,35.25042,129.049608,중급,중급1,201.23,6.7,8,10.0,37,0.1643989873053573,7.3,8.1,7.1,7.5,7.0,6.9,7.1,전망,8.1,676.0,181.1,부산광역시 금정구,화명공영주차장,산성터널입구,3
금정산_21,금정산,등하산_원점회귀,664.0,934.0,8.54,8.54,263,4시간 23분,35.250366,129.056813,35.255631,129.05135,중급,중급2,216.4,6.7,10,10.0,37,0.1643989873053573,7.3,8.1,7.1,7.5,7.0,6.9,7.1,전망,8.1,220.0,29.2,부산광역시 금정구,헤이든신씨어 주차장,금성동주민센터,3
금정산_22,금정산,등하산_원점회귀,580.0,915.0,6.39,6.39,232,3시간 52분,35.226136,129.078018,35.227589,129.077715,중급,중급3,231.6,7.3,10,10.0,37,0.1643989873053573,7.3,8.1,7.1,7.5,7.0,6.9,7.1,전망,8.1,370.0,18.7,부산광역시 금정구,금강공원 공영주차장,금강식물원,3
금정산_23,금정산,등하산_원점회귀,570.0,794.0,5.19,5.19,196,3시간 16분,35.275309,129.084727,35.27578,129.083237,중급,중급1,194.43,6.5,8,10.0,37,0.1643989873053573,7.3,8.1,7.1,7.5,7.0,6.9,7.1,전망,8.1,425.0,24.6,부산광역시 금정구,요산공영주차장,한아름빌라,3
금정산_24,금정산,등하산_횡단,643.0,831.0,7.32,7.32,253,4시간 13분,35.244299,129.055844,35.235082,129.014213,중급,중급1,188.98,6.8,10,10.0,37,0.1643989873053573,7.3,8.1,7.1,7.5,7.0,6.9,7.1,전망,8.1,77.0,8.6,부산광역시 금정구,나이스파크 산성주차장,공해부락,3
금정산_25,금정산,등하산_횡단,614.0,1124.0,8.65,8.65,295,4시간 55분,35.217298,129.07379,35.213071,129.037435,상급,상급3,298.65,7.3,10,10.0,37,0.1643989873053573,7.3,8.1,7.1,7.5,7.0,6.9,7.1,전망,8.1,272.0,27.6,부산광역시 금정구,금강공원 주차장,119안전체험관,3
금정산_26,금정산,등하산_횡단,566.0,832.0,5.85,5.85,213,3시간 33분,35.25446,129.084783,35.263718,129.084869,중급,중급2,211.31,6.8,10,10.0,37,0.1643989873053573,7.3,8.1,7.1,7.5,7.0,6.9,7.1,전망,8.1,357.0,34.1,부산광역시 금정구,노상공영주차장,우성아파트3동,3
금정산_27,금정산,등하산_횡단,640.0,755.0,7.56,7.56,241,4시간 01분,35.241738,129.061943,35.269127,129.085136,중급,중급1,183.06,6.8,10,10.0,37,0.1643989873053573,7.3,8.1,7.1,7.5,7.0,6.9,7.1,전망,8.1,206.0,5.0,부산광역시 금정구,동문주차장,남문,3
금정산_28,금정산,등하산_횡단,584.0,1020.0,10.11,10.11,309,5시간 09분,35.215899,129.066664,35.220614,129.087027,상급,상급1,246.06,7.4,5,10.0,37,0.1643989873053573,7.3,8.1,7.1,7.5,7.0,6.9,7.1,전망,8.1,840.0,1.0,부산광역시 금정구,온천2동 제2공영주차장,효자암,3
금정산_29,금정산,등하산_횡단,507.0,853.0,7.43,7.43,238,3시간 58분,35.252675,129.013662,35.265204,129.022242,중급,중급1,192.9,6.3,2,10.0,37,0.1643989873053573,7.3,8.1,7.1,7.5,7.0,6.9,7.1,전망,8.1,1224.0,49.1,부산광역시 금정구,대동생태체육공원 주차장,금곡주공4단지,5
금정산_30,금정산,등하산_횡단,750.0,1436.0,12.61,12.61,404,6시간 44분,35.304075,129.025285,35.28112,129.017077,최상급,최상급1,326.06,6.4,10,10.0,37,0.1643989873053573,7.3,8.1,7.1,7.5,7.0,6.9,7.1,전망,8.1,206.0,7.7,부산광역시 금정구,수질정화공원 남쪽공영주차장,금산휴먼시아,3
금정산_31,금정산,등하산_횡단,498.0,1400.0,11.38,11.38,383,6시간 23분,35.231452,129.074746,35.246772,129.089777,상급,상급3,305.84,7.0,5,10.0,37,0.1643989873053573,7.3,8.1,7.1,7.5,7.0,6.9,7.1,전망,8.1,983.0,114.9,부산광역시 금정구,금강공원 공영주차장,부산대후문,3
금정산_32,금정산,등하산_횡단,639.0,1234.0,13.36,13.36,392,6시간 32분,35.250099,129.041739,35.212991,129.038784,상급,상급3,311.12,7.0,10,10.0,37,0.1643989873053573,7.3,8.1,7.1,7.5,7.0,6.9,7.1,전망,8.1,50.0,31.6,부산광역시 금정구,부산화명수목원 제5주차장,화명수목원,3
금정산_33,금정산,등하산_횡단,619.4,540.1869999999999,8.22,8.22,200,3시간 20분,35.154019,129.01641,35.176353,129.04646,초급,초급1,134.55,7.5,10,10.0,37,0.1643989873053573,7.3,8.1,7.1,7.5,7.0,6.9,7.1,전망,8.1,56.0,38.1,부산광역시 금정구,노상공영주차장,신주례엘지아파트,3
금정산_34,금정산,등하산_횡단,674.2,578.523,10.15,10.15,238,3시간 58분,35.196894,128.995201,35.18197,129.046641,초급,초급2,154.73,7.3,10,10.0,37,0.1643989873053573,7.3,8.1,7.1,7.5,7.0,6.9,7.1,전망,8.1,73.0,3.5,부산광역시 금정구,구남역 공영주차장,구남역.구남중학교,3
금정산_35,금정산,등하산_원점회귀,550.0,1348.0,11.58,11.58,377,6시간 17분,35.269307,129.085165,35.259134,129.084146,상급,상급3,302.74,6.6,10,10.0,37,0.1643989873053573,7.3,8.1,7.1,7.5,7.0,6.9,7.1,전망,8.1,340.0,13.6,부산광역시 금정구,요산공영주차장,금샘초등학교,3
금정산_36,금정산,등하산_횡단,630.3,650.1130000000003,9.94,9.94,244,4시간 04분,35.212211,129.013581,35.182554,129.046872,초급,초급3,162.32,7.3,10,10.0,37,0.1643989873053573,7.3,8.1,7.1,7.5,7.0,6.9,7.1,전망,8.1,104.0,17.1,부산광역시 금정구,숙등공원공영주차장,숙등역4번출구,3
금정산_37,금정산,등하산_횡단,668.0,881.2199999999999,15.18,15.18,352,5시간 52분,35.218347,129.082444,35.175035,129.030441,중급,중급3,233.54,7.4,10,10.0,37,0.1643989873053573,7.3,8.1,7.1,7.5,7.0,6.9,7.1,전망,8.1,179.0,8.4,부산광역시 금정구,동오주차장,온천장,3
깃대봉_01,깃대봉,등하산_횡단,368.0,337.1829999999999,5.06,5.06,126,2시간 06분,34.68257,125.193113,34.705967,125.203113,입문,입문,83.4,3.7,0,0.0,1,1.0,7.6,8.4,7.3,7.5,6.8,7.9,7.3,전망,8.4,,75173.7,전라남도 신안군,,분계해수욕장,5
남산_01,남산,등하산_횡단,539.5,784.8490000000006,9.39,9.39,258,4시간 18분,35.798892,129.206709,35.776824,129.204941,중급,중급2,208.01,6.3,10,10.0,5,0.4472135954999579,7.2,7.5,7.4,7.3,7.0,6.8,7.6,계절매력,7.6,103.0,105.0,경상북도 경주시,서남산주차장,삼릉,4
남산_02,남산,등하산_횡단,500.5,497.302,6.43,6.43,173,2시간 53분,35.790178,129.205217,35.806786,129.209614,초급,초급1,137.02,6.7,5,10.0,5,0.4472135954999579,7.2,7.5,7.4,7.3,7.0,6.8,7.6,계절매력,7.6,1079.0,27.6,경상북도 경주시,서남산주차장,경주교도소,4
남산_03,남산,등하산_횡단,499.3,342.64300000000003,6.98,6.98,159,2시간 39분,35.802201,129.208334,35.776913,129.205004,입문,입문,98.75,6.5,10,10.0,5,0.4472135954999579,7.2,7.5,7.4,7.3,7.0,6.8,7.6,계절매력,7.6,148.0,15.4,경상북도 경주시,삼불사 주차장,삼불사.망월사,4
남산_04,남산,등하산_횡단,492.9,413.903,6.31,6.31,155,2시간 35분,35.806088,129.212631,35.790684,129.205326,입문,입문,103.19,6.7,10,10.0,5,0.4472135954999579,7.2,7.5,7.4,7.3,7.0,6.8,7.6,계절매력,7.6,148.0,310.1,경상북도 경주시,노외공영주차장,포석정,4
남산_05,남산,등하산_횡단,486.0,400.391,8.84,8.84,190,3시간 10분,35.825,129.22431,35.797356,129.243107,초급,초급1,120.13,7.0,10,10.0,5,0.4472135954999579,7.2,7.5,7.4,7.3,7.0,6.8,7.6,계절매력,7.6,25.0,112.7,경상북도 경주시,공영주차장,서욱마을,4
내연산_01,내연산,등하산_원점회귀,721.2,779.051,9.32,9.32,248,4시간 08분,36.244739,129.32025,36.250545,129.318827,중급,중급2,206.47,5.3,10,10.0,5,0.4472135954999579,7.2,7.9,7.5,7.2,6.5,6.6,8.0,계절매력,8.0,82.0,17.5,경상북도 포항시,보경사 주차장,보경사,4
내연산_02,내연산,편도_등산,959.1,1172.6339999999998,7.06,14.12,388,6시간 28분,36.217465,129.258896,36.263301,129.258523,상급,상급3,311.79,2.2,10,10.0,5,0.4472135954999579,7.2,7.9,7.5,7.2,6.5,6.6,8.0,계절매력,8.0,42.0,221.8,경상북도 포항시,경상북도수목원 주차장1,수목원,4
내연산_03,내연산,등하산_원점회귀,814.3,692.315,9.13,9.13,233,3시간 53분,36.215403,129.259761,36.218669,129.258843,중급,중급1,192.64,2.0,10,10.0,5,0.4472135954999579,7.2,7.9,7.5,7.2,6.5,6.6,8.0,계절매력,8.0,65.0,27.7,경상북도 포항시,경상북도수목원 주차장3,수목원,4
내연산_04,내연산,등하산_횡단,636.2,783.749,8.03,8.03,233,3시간 53분,36.25075,129.318572,36.258851,129.305338,중급,중급1,192.23,5.0,8,8.0,5,0.4472135954999579,7.2,7.9,7.5,7.2,6.5,6.6,8.0,계절매력,8.0,766.0,689.4,경상북도 포항시,보경사 주차장,보경사,4
내연산_05,내연산,편도_등산,924.8,1111.4379999999996,6.26,12.52,355,5시간 55분,36.268981,129.23589,36.278654,129.28986,상급,상급3,285.83,3.7,0,5.0,5,0.4472135954999579,7.2,7.9,7.5,7.2,6.5,6.6,8.0,계절매력,8.0,,1029.7,경상북도 포항시,,윗마두밭,5
내장산_01,내장산,등하산_횡단,780.9,885.3469999999998,8.86,8.86,260,4시간 20분,35.494187,126.925911,35.486776,126.891695,중급,중급2,214.6,5.4,10,10.0,4,0.5,7.3,7.5,6.8,7.6,6.4,7.2,8.5,계절매력,8.5,17.0,84.4,전라북도 정읍시,"내장산 내장주차장(구, 제1주차장)",내장터미널휴게소,0
내장산_02,내장산,등하산_원점회귀,787.7,1246.0149999999987,13.2,13.2,382,6시간 22분,35.492986,126.928108,35.485804,126.915257,상급,상급3,310.75,5.4,10,10.0,4,0.5,7.3,7.5,6.8,7.6,6.4,7.2,8.5,계절매력,8.5,147.0,234.9,전라북도 정읍시,내장산유료주차장,내장터미널휴게소,0
내장산_03,내장산,등하산_횡단,772.4,1304.035,16.16,16.16,436,7시간 16분,35.424472,126.878816,35.493324,126.928068,최상급,최상급2,351.75,5.3,10,10.0,4,0.5,7.3,7.5,6.8,7.6,6.4,7.2,8.5,계절매력,8.5,34.0,144.1,전라북도 정읍시,백양제1주차장,백양사,0
내장산_04,내장산,등하산_원점회귀,637.5,784.3209999999998,6.53,6.53,199,3시간 19분,35.487765,126.908356,35.488463,126.906362,초급,초급3,173.41,5.4,10,2.0,4,0.5,7.3,7.5,6.8,7.6,6.4,7.2,8.5,계절매력,8.5,43.0,1514.7,전라북도 정읍시,내장산국립공원 케이블카 주차장,내장야영장,0
대둔산_01,대둔산,등하산_횡단,857.5,692.0450000000002,5.62,5.62,182,3시간 02분,36.14511,127.305661,36.130401,127.308389,초급,초급2,151.11,5.4,10,10.0,1,1.0,7.7,8.4,7.2,7.9,6.7,8.0,8.3,전망,8.4,259.0,28.5,충청남도 논산시,수락계곡 주차장,수락리,2
대야산_01,대야산,등하산_원점회귀,946.1,1495.2720000000015,8.56,8.56,349,5시간 49분,36.675635,127.959658,36.667854,127.959887,최상급,최상급1,342.67,4.3,10,5.0,3,0.5773502691896258,7.2,7.6,7.3,7.1,6.4,7.3,7.6,전망,7.6,48.0,832.8,경상북도 문경시,문경 용초계곡소형주차장,벌바위,4
대야산_02,대야산,등하산_원점회귀,1000.8,1909.3410000000008,12.54,12.54,474,7시간 54분,36.672515,127.961755,36.671581,127.961081,최상급,최상급3,468.67,4.4,10,8.0,3,0.5773502691896258,7.2,7.6,7.3,7.1,6.4,7.3,7.6,전망,7.6,269.0,597.9,경상북도 문경시,국립대야산자연휴양림 주차장2,벌바위,4
대야산_03,대야산,등하산_원점회귀,910.7,1592.2810000000002,8.65,8.65,368,6시간 08분,36.674947,127.95946,36.668503,127.960237,최상급,최상급2,355.46,4.3,10,5.0,3,0.5773502691896258,7.2,7.6,7.3,7.1,6.4,7.3,7.6,전망,7.6,44.0,826.7,경상북도 문경시,문경 용초계곡소형주차장,벌바위,4
덕숭산_01,덕숭산,등하산_원점회귀,520.0,603.0,5.55,5.55,174,2시간 54분,36.65624,126.621143,36.656268,126.621293,초급,초급2,140.17,5.8,10,10.0,3,0.5773502691896258,6.9,7.0,7.4,6.7,6.6,6.3,7.4,힐링,7.4,25.0,45.2,충청남도 예산군,수덕사 소형주차장,수덕사,4
덕숭산_02,덕숭산,등하산_횡단,512.0,588.0,4.15,4.15,140,2시간 20분,36.656025,126.62129,36.663241,126.62078,초급,초급2,149.62,5.9,10,10.0,3,0.5773502691896258,6.9,7.0,7.4,6.7,6.6,6.3,7.4,힐링,7.4,25.0,60.0,충청남도 예산군,수덕사 소형주차장,수덕사,4
